Date,AAPL,JNJ,JPM,MSFT,SPY,TSLA,XOM
12/9/2020,118.3271637,131.3699646,104.8265076,202.3294983,339.1897278,201.4933319,34.51499176
12/10/2020,119.7457809,130.6405945,104.1510468,201.1067657,339.0787659,209.0233307,35.49075317
12/11/2020,118.9393082,131.2412262,103.5361938,203.7241516,338.6811523,203.3300018,35.32141113
12/14/2020,118.3271637,127.9119186,102.445076,204.6222076,337.164917,213.2766724,34.04726028
12/15/2020,124.2542267,129.1990356,104.1943512,204.5553131,341.7230225,211.0833282,34.70853043
12/16/2020,124.186203,128.4267578,104.4974518,209.4750214,342.2593994,207.5899963,35.24077606
12/17/2020,125.0510025,131.8161011,103.6314621,209.6087799,344.1733093,218.6333313,35.06335449
12/18/2020,123.0688324,132.5798035,103.1205292,208.8158875,342.7990417,231.6666718,34.45853043
12/21/2020,124.5942917,131.3012848,106.9914551,212.6370239,341.5733948,216.6199951,33.82952881
12/22/2020,128.1408081,131.043869,105.3634186,213.9266663,340.9976501,213.4466705,33.25696945
12/23/2020,127.2469254,130.374588,108.3077469,211.1371918,341.3041077,215.3266602,33.6843605
12/24/2020,128.2282562,130.8293762,107.8314514,212.7899017,342.631897,220.5899963,33.54726791
12/28/2020,132.8144379,131.4471741,108.5415497,214.9010468,345.5754395,221.2299957,33.66018677
12/29/2020,131.0460205,132.2623138,108.2557678,214.1272583,344.9161682,221.9966736,33.28115845
12/30/2020,129.9286804,133.9012451,108.5588684,211.7677002,345.4082336,231.593338,33.54726791
12/31/2020,128.9278259,135.0424652,110.0397186,212.4746399,347.1631775,235.2233276,33.24082947
1/4/2021,125.74086,134.287384,109.0005112,207.9561615,342.4369507,243.2566681,33.46663666
1/5/2021,127.2954483,135.8661804,109.5936279,208.1567383,344.7954407,245.0366669,35.07948685
1/6/2021,123.0105286,137.1447144,114.7396774,202.7593994,346.8568115,251.9933319,35.97461319
1/7/2021,127.2080307,137.6080627,118.5076523,208.5292969,352.0101624,272.0133362,36.25687027
1/8/2021,128.3060303,137.3249207,118.6384888,209.7998352,354.0159302,293.3399963,36.66007996
1/11/2021,125.3230438,136.7499847,120.4090347,207.7650757,351.6294556,270.3966675,37.7729454
1/12/2021,125.1481628,135.6860046,122.301796,205.3195343,351.7037659,283.1466675,38.61162949
1/13/2021,127.1788635,135.480072,122.4151764,206.6665039,352.6509399,284.8033447,39.04710007
1/14/2021,125.2550354,137.8483276,123.1304092,203.4949493,351.4159546,281.6666565,40.5712471
1/15/2021,123.535202,137.5480194,120.9236755,203.141449,348.8531189,275.3866577,38.61969376
1/19/2021,124.2056656,139.6760101,120.4003448,206.7620239,351.5923157,281.5166626,39.38578796
1/20/2021,128.2865753,139.3327789,118.5948868,214.3087769,356.4578857,283.4833374,39.94222641
1/21/2021,132.9893188,138.7750397,117.6005478,214.9105988,356.7828369,281.6633301,38.79709625
1/22/2021,135.1269684,140.336731,116.6934357,215.8467865,355.52005,282.2133179,38.24873734
1/25/2021,138.8678131,142.4218445,115.2368393,219.2666931,356.9221802,293.6000061,37.82133484
1/26/2021,139.1009674,146.2831421,114.7658615,221.9415283,356.3651123,294.3633423,36.99069595
1/27/2021,138.0321503,144.0521393,111.521225,222.4860229,347.6553955,288.0533447,36.57136154
1/28/2021,133.2030792,145.1504974,113.4836884,228.2463837,350.6452332,278.4766541,37.14392471
1/29/2021,128.2185516,139.9763336,112.2277222,221.5880432,343.6255188,264.5100098,36.16009903
2/1/2021,130.3367462,139.6159668,113.0563278,228.9342041,349.3452759,279.936676,36.22460938
2/2/2021,131.1626587,138.3631744,116.536438,228.8004761,354.2850647,290.9299927,36.79717255
2/3/2021,130.1424103,137.7196198,117.8709488,232.1343842,354.5636902,284.8966675,38.24067307
2/4/2021,133.4945831,138.9981232,120.5835342,231.1886749,358.5935364,283.3299866,38.97452164
2/5/2021,133.0810242,141.1089783,120.3479996,231.3701782,360.0049133,284.0766602,40.28092575
2/8/2021,133.2269897,141.5122833,122.2320023,231.6280823,362.6047974,287.8066711,42.01473999
2/9/2021,132.3511963,142.6707001,121.7435684,232.8699951,362.3634338,283.1533203,41.52266693
2/10/2021,131.7478943,143.1340027,121.8133545,231.9624634,362.205658,268.2733459,41.9245224
2/11/2021,131.494873,142.4904785,121.4731903,233.5578003,362.7905273,270.5533447,40.87477493
2/12/2021,131.7284241,142.9366608,123.2001495,234.0354462,364.5826721,272.0400085,41.43245316
2/16/2021,129.6070404,141.641037,126.1656952,232.8031158,364.2669373,265.4066772,42.67904282
2/17/2021,127.3202591,142.1472626,126.558197,233.8180389,364.3505554,266.0499878,43.34333038
2/18/2021,126.2206802,142.2158813,126.9855347,233.4254608,362.7998657,262.4599915,42.66263199
